id	sentence	ipa	gloss_en	features	notes
ast-PT-x-guadramil-011	Manhana bamos de barcu ata la ilha.	maɲana bamos de baɾku ata la iʎa	Tomorrow we go by boat to the island.	close_mid;palatal;sandhi;statement	Betacism 'bamos' (< vamos) per penny2002; palatal <lh> [ʎ] 'ilha' per mateus_dandrade2000.
ast-PT-x-guadramil-012	Tchama-me quando tchegares a casa.	tʃama me kwɐ̃du tʃeɡaɾes a kaz̺a	Call me when you get home.	close_mid;nasal_vowel;sandhi;vowel_reduction;imperative	Affricate <tch> [t͡ʃ] in 'tchamar' and native 'tchegares' (< plicare), inherited from the Rionorese base per frias_conde_sanabria; nasal [ɐ̃] 'quando' per mateus_dandrade2000.
ast-PT-x-guadramil-013	Buônas tardes, i como bos ba?	bwɔnas taɾdes i komu bos ba	Good afternoon, and how are you?	open_mid;close_mid;sandhi;question	Diphthong <uô> [wɔ] 'buônas' per frias_conde_sanabria; betacism 'bos ba' (< vos vai) per penny2002.
ast-PT-x-guadramil-014	Mais bal un paxaru na mano que dous a bolar.	majs bal ũ paʃaɾu na manu ke dows a bolaɾ	A bird in the hand is worth two in the bush.	close_mid;nasal_vowel;diphthong_ei_ou;l_dark_or_velar;sandhi;statement	Betacism 'bal'/'bolar' and <x> [ʃ] 'paxaru' per penny2002; retained <ou> 'dous' per frias_conde_sanabria.
ast-PT-x-guadramil-015	O gatu pretu duôrme al pie do lhar.	u ɡatu pɾetu dwɔɾme al pje du ʎaɾ	The black cat sleeps by the hearth.	open_mid;close_mid;palatal;l_dark_or_velar;sandhi;statement	Diphthong <uô> [wɔ] 'duôrme' and <ie> 'pie' per frias_conde_sanabria; masc. article 'o'/'do' per ferreira1995.
ast-PT-x-guadramil-016	Aquel ratu fugiu para o buracu.	akel ratu fuxju paɾa u buɾaku	That mouse fled into the hole.	close_mid;rhotic;l_dark_or_velar;sandhi;statement	Trill onset [r] 'ratu' and final -u per penny2002; masc. article 'o' per frias_conde_sanabria.
ast-PT-x-guadramil-017	Todu o mundo fala deste assuntu.	toðu u mũdu fala deste asũtu	The whole world talks about this matter.	close_mid;nasal_vowel;sandhi;statement	Final -o>-u ('todu','assuntu') and nasal [ũ] 'mundo' per frias_conde_sanabria; masc. article 'o' per ferreira1995.
ast-PT-x-guadramil-018	Ye mui tchoco quando bebe.	je muj tʃoku kwɐ̃du beβe	He is very dull when he drinks.	close_mid;nasal_vowel;vowel_reduction;statement	Copula 'ye' and affricate <tch> [t͡ʃ] per frias_conde_sanabria; /b/ retained 'bebe' per penny2002.
ast-PT-x-guadramil-019	Nel cuorpo lhieba una cuarda para o muarto.	nel kwoɾpu ʎjeβa una kwaɾda paɾa u mwaɾtu	On the body he carries a cord for the dead man.	close_mid;palatal;l_dark_or_velar;sandhi;statement	Extreme Ŏ>/wo,wa/ 'cuorpo','cuarda','muarto' (the most extreme diphthong of the zone, Guadramil sub-zone) per frias_conde_sanabria, p.3; palatal <lh> 'lhieba' per mateus_dandrade2000.
ast-PT-x-guadramil-020	O sol relumbra por riba de las lhombas.	u s̺ol relũbɾa poɾ riβa de las ʎõbas	The sun shines over the hills.	close_mid;nasal_vowel;palatal;rhotic;l_dark_or_velar;sandhi;statement	Coda /l/ 'sol' and trill onset [r] per mateus_dandrade2000; feminine plural 'las' retained per frias_conde_sanabria.
