id	sentence	ipa	gloss_en	features	notes
pt-CV-011	Para o ano vou viajar até ao Porto.	ˈparɐ o ˈɐnu ˈvo viɐˈʒar ɐˈtɛ ɐu ˈportu	Next year I will travel to Porto.	vowel_reduction;open_mid;close_mid;rhotic;diphthong_ei_ou;sandhi;statement	'até ao' vowel liaison and monophthongal 'vou' [o]; spelling-closer unstressed vowels per undolo2014.
pt-CV-012	Liga-me mais tarde, por favor.	ˈliɡɐ me ˈmajs ˈtarde pur fɐˈvɔr	Call me later, please.	vowel_reduction;open_mid;close_mid;rhotic;imperative	Alveolar coda [s] in 'mais' and alveolar rhotic in 'tarde'/'favor' per lang2009.
pt-CV-013	Olá, tudo bem contigo?	oˈla ˈtudu ˈbẽj̃ kõˈtiɡu	Hi, are you doing well?	close_mid;nasal_vowel;question	Nasal [ẽ] in 'bem' and close-mid vowels in 'contigo' per lang2009.
pt-CV-014	Quem não arrisca, não petisca.	ˈkẽj̃ ˈnɐ̃w̃ ɐˈriskɐ ˈnɐ̃w̃ peˈtiskɐ	Nothing ventured, nothing gained.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;rhotic;sandhi;statement;negation	Alveolar trill [r] from 'rr' in 'arrisca' — the CV rhotic is alveolar, not the EP uvular — per lang2009.
pt-CV-015	O carro corre depressa na estrada molhada.	o ˈkaru ˈkɔre deˈpres̺ɐ nɐ eˈstradɐ muˈʎadɐ	The car speeds down the wet road.	vowel_reduction;open_mid;close_mid;palatal;rhotic;sandhi;statement	Alveolar trill/tap in 'carro'/'corre'/'estrada' and 'na estrada' liaison per lang2009.
pt-CV-016	O melhor vinho branco vem do Douro.	o meˈʎɔr ˈviɲu ˈbrɐ̃ku ˈvẽj̃ du ˈdoru	The best white wine comes from the Douro.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;rhotic;diphthong_ei_ou;statement	Palatal [ʎ] in 'melhor', palatal [ɲ] in 'vinho' and the 'ou' diphthong in 'Douro' per lang2009.
pt-CV-017	A velha ponte de pedra ainda aguenta.	ɐ ˈveʎɐ ˈpõte de ˈpedrɐ ˈaj̃dɐ ɐˈɡẽtɐ	The old stone bridge still holds.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;palatal;rhotic;sandhi;statement	Palatal [ʎ] in 'velha', nasal [õ] in 'ponte' and open mid [ɛ] in 'pedra' per lang2009.
pt-CV-018	Nunca vi um céu tão azul.	ˈnũkɐ ˈvi ˈũ ˈsɛw ˈtɐ̃w̃ ɐˈzuɫ	I never saw such a blue sky.	vowel_reduction;open_mid;nasal_vowel;nasal_diphthong;l_dark_or_velar;sandhi;statement;negation	Open mid [ɛ] in 'céu', nasal diphthong [ɐ̃w̃] in 'tão' and velarised coda [ɫ] in 'azul' per lang2009.
pt-CV-019	O sol pôs-se atrás da montanha.	o ˈsɔɫ ˈpos se ɐˈtras dɐ mõˈtaɲɐ	The sun set behind the mountain.	vowel_reduction;open_mid;close_mid;nasal_vowel;palatal;rhotic;l_dark_or_velar;sandhi;statement	Velarised coda [ɫ] in 'sol' and palatal [ɲ] in 'montanha' per lang2009.
pt-CV-020	Ele trouxe rosas roxas do jardim.	ˈele ˈtrose ˈrɔzɐs ˈrɔʃɐs du ʒɐˈrdĩ	He brought red roses from the garden.	vowel_reduction;open_mid;close_mid;nasal_vowel;rhotic;diphthong_ei_ou;sandhi;statement	Word-initial 'rosas'/'roxas' surface with the residual EP uvular [ʁ] rather than the CV alveolar rhotic (skeleton-spec limit); nasal [ĩ] in 'jardim' per lang2009.
