id	sentence	ipa	gloss_en	features	notes
pt-PT-x-aveiro-011	Para o ano vamos viajar até à ria.	ˈpaɾɐ ˈo ˈɐnu ˈbamuʒ biɐˈʒaɾ ɐˈtɛ ˈa ˈʁiɐ	Next year we will travel down to the lagoon.	vowel_reduction;coda_sibilant;open_mid;close_mid;rhotic;sandhi;statement	Betacism 'vamos' [ˈbamuʒ] and 'viajar' [biɐˈʒaɾ] per alvarezperez2014; 'até a' liaison and strong initial [ʁ] in 'ria' per mateus_dandrade2000; the Ria de Aveiro grounding per boleo1974.
pt-PT-x-aveiro-012	Telefona-me quando chegares a casa.	tɨlɨˈfɔnɐ ˈmɨ ˈkwɐ̃du ʃɨˈɡaɾɨz ˈɐ ˈkaz̺ɐ	Call me when you get home.	vowel_reduction;open_mid;nasal_vowel;sandhi;imperative	Nasal [ɐ̃] in 'quando' and [ʃ] onset in 'chegares' per mateus_dandrade2000; 'chegares a' voices the coda sibilant and intervocalic [z̺] in 'casa' is apical per cintra1971; clitic imperative per cunha_cintra1984.
pt-PT-x-aveiro-013	Boa tarde, então como tem passado?	ˈbɔɐ ˈtaɾd ẽˈtɐ̃w̃ ˈkɔmu ˈtẽ pɐˈs̺adu	Good afternoon, so how have you been?	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;sandhi;question	Nasal diphthong [ɐ̃w̃] in 'então' and nasal [ẽ] in 'tem' per mateus_dandrade2000; intervocalic ⟨ss⟩ of 'passado' is apico-alveolar [s̺] per cintra1971.
pt-PT-x-aveiro-014	Mais vale um pássaro na mão que dois a voar.	ˈmajʒ ˈbalɨ ˈũ ˈpas̺ɐɾu ˈnɐ ˈmɐ̃w̃ ˈkɨ ˈdojz ˈɐ buˈaɾ	A bird in the hand is worth two in the bush.	vowel_reduction;coda_sibilant;close_mid;nasal_vowel;nasal_diphthong;sandhi;statement	Betacism 'vale' [ˈbalɨ], 'voar' [buˈaɾ] and apico-alveolar ⟨ss⟩ in 'pássaro' per alvarezperez2014 and cintra1971; proverb attested in cunha_cintra1984.
pt-PT-x-aveiro-015	O carro velho arranca com muito custo.	ˈo ˈkaʁu ˈbɛʎu ɐˈʁɐ̃kɐ ˈkõ ˈmujtu ˈkuʃtu	The old car starts with great difficulty.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;rhotic;sandhi;statement	Strong [ʁ] from ⟨rr⟩ in 'carro'/'arranca' per mateus_dandrade2000; betacism 'velho' [ˈbɛʎu] with palatal [ʎ] per alvarezperez2014.
pt-PT-x-aveiro-016	Ele trouxe um ramo de flores vermelhas.	ˈelɨ ˈtɾoʃɨ ˈũ ˈʁamu ˈdɨ ˈflɔɾɨʒ bɨˈɾmɛʎɐʃ	He brought a bunch of red flowers.	vowel_reduction;coda_sibilant;open_mid;close_mid;nasal_vowel;palatal;rhotic;diphthong_ei_ou;sandhi;statement	Strong word-initial [ʁ] in 'ramo' and 'ou' monophthong in 'trouxe' per mateus_dandrade2000; betacism gives 'vermelhas' [bɨˈɾmɛʎɐʃ] with palatal [ʎ] per alvarezperez2014.
pt-PT-x-aveiro-017	O sol brilha por cima das salinas.	ˈo ˈs̺ɔɫ ˈbɾiʎɐ ˈpɔɾ ˈs̺imɐ ˈdaʃ s̺ɐˈlinɐʃ	The sun shines over the salt pans.	vowel_reduction;coda_sibilant;open_mid;close_mid;palatal;l_dark_or_velar;statement	Apico-alveolar [s̺] onsets in 'sol'/'cima'/'salinas' per cintra1971 and alvarezperez2014; dark coda [ɫ] in 'sol' and palatal [ʎ] in 'brilha' per mateus_dandrade2000; Aveiro salt-pan lexicon per boleo1974.
pt-PT-x-aveiro-018	A vizinha varre o chão da cozinha.	ˈɐ biˈz̺iɲɐ ˈbaʁɨ ˈo ˈʃɐ̃w̃ ˈdɐ kuˈz̺iɲɐ	The neighbour sweeps the kitchen floor.	vowel_reduction;close_mid;nasal_vowel;nasal_diphthong;palatal;rhotic;sandhi;statement	Betacism 'vizinha' [biˈz̺iɲɐ], 'varre' [ˈbaʁɨ] with intervocalic apical [z̺] and palatal [ɲ] per alvarezperez2014 and cintra1971; nasal diphthong [ɐ̃w̃] in 'chão' per mateus_dandrade2000.
pt-PT-x-aveiro-019	O rio leva os barcos até ao mar.	ˈo ˈʁiu ˈlɛβɐ ˈoʒ ˈbaɾkuz ɐˈtɛ ˈɐu ˈmaɾ	The river carries the boats out to sea.	vowel_reduction;coda_sibilant;open_mid;close_mid;rhotic;sandhi;statement	Strong word-initial [ʁ] in 'rio' per mateus_dandrade2000; betacism [β] in 'leva' and 'os barcos' voices the coda sibilant to [ʒ] per alvarezperez2014 and cintra1971.
pt-PT-x-aveiro-020	A velha ponte de pedra ainda aguenta.	ˈɐ ˈbɛʎɐ ˈpõtɨ ˈdɨ ˈpɛdɾɐ ˈaj̃dɐ ɐˈɡẽtɐ	The old stone bridge still holds.	vowel_reduction;open_mid;close_mid;nasal_vowel;nasal_diphthong;palatal;sandhi;statement	Betacism 'velha' [ˈbɛʎɐ] with palatal [ʎ] per alvarezperez2014; nasal [õ] in 'ponte' and open-mid [ɛ] in 'pedra' per mateus_dandrade2000.
