id	sentence	ipa	gloss_en	features	notes
an-x-belsetan-011	O feto yera muto pesau ta yo.	ˈo ˈfeto ˈʝeɾa ˈmuto ˈpesaw ˈta ˈʝo	The deed was too heavy for me.	statement	-CT- > -t- 'feto' (< FACTU) and -ULT- > -t- 'muto' (< MULTU) — Belsetán consonant-cluster reduction per badia1950; participle 'pesau' per nagore_lain2001.
an-x-belsetan-012	Truca-me cuando plegues ta casa.	ˈtɾuka ˈme ˈkwando ˈpleɡes ˈta ˈkasa	Call me when you get home.	imperative	'trucar','plegar' [ˈpleɡes] per badia1950; ⟨gu⟩ [ɡ] before front vowel per nagore_lain2001.
an-x-belsetan-013	Buenos diyas, cómo te ba?	ˈbwenos diˈʝas ˈkomo ˈte ˈba	Good morning, how are you?	diphthong_ie_ue;sandhi;question	Ŏ>ue 'buenos' and 'diya' (day) per badia1950; greeting register per nagore_lain2001.
an-x-belsetan-014	Más bale paxaro en man que ciento bolando.	ˈmas ˈbale paˈʃaɾo ˈen ˈman ˈke ˈθjento boˈlando	A bird in the hand is worth two in the bush.	distincion;diphthong_ie_ue;sandhi;statement	⟨x⟩ [ʃ] 'paxaro' and distinción ⟨ci⟩ [θ] Ĕ>ie 'ciento' per badia1950; proverb per nagore_lain2001.
an-x-belsetan-015	A muller biella pilla l'agulla amariella.	ˈa muˈʎeɾ ˈbjeʎa ˈpiʎa ˈl ˈaɡʎa amaˈɾjeʎa	The old woman picks up the yellow needle.	lateral_palatal;diphthong_ie_ue;sandhi;statement	Palatal lateral ⟨ll⟩ [ʎ] preserved (distinct from the geminate ⟨l·l⟩) 'muller','biella','pilla','agulla' and Ĕ>ie per badia1950; clitic ⟨l'⟩ per nagore_lain2001.
an-x-belsetan-016	O can corre por a ribera d'o río.	ˈo ˈkan ˈkore ˈpoɾ ˈa riˈβeɾa ˈð ˈo ˈrio	The dog runs along the riverbank.	rhotic;statement	Trill ⟨rr⟩ [r] 'corre', word-initial [r] 'río' vs tap [ɾ] 'ribera' per badia1950; 'can' (dog) per nagore_lain2001.
an-x-belsetan-017	Feito y güeit fan una ueitena.	ˈfejto ˈʝ ˈɡweit ˈfan ˈuna weiˈtena	Done, and eight make a set of eight.	diphthong_ie_ue;sandhi;statement;number	General -CT- > -it- survives in 'feito','güeit' alongside the reduced 'feto'/'muto' set per badia1950; numeral 'güeit' per nagore_lain2001.
an-x-belsetan-018	A finestra d'a capan·na ye ubierta.	ˈa fiˈnestɾa ˈð ˈa kaˈpanːa ˈʝe uˈβjeɾta	The window of the hut is open.	diphthong_ie_ue;sandhi;statement	Geminate ⟨n·n⟩ [nː] 'capan·na' and Ŏ>ie 'ubierta' per badia1950; 'finestra' (window) and clitic ⟨d'⟩ per nagore_lain2001.
an-x-belsetan-019	Plebe muito sobre os campos berdes.	ˈpleβe ˈmwito ˈsobɾe ˈos ˈkampos ˈbeɾdes	It rains a lot over the green fields.	sandhi;statement	'plebe' (rains), 'muito' (< MULTU) per badia1950; plural article 'os' per nagore_lain2001.
an-x-belsetan-020	No creigo que nieve sobre aquel tozal.	ˈno ˈkɾejɣo ˈke ˈnjeβe ˈsobɾe aˈkel toˈθal	I do not think it will snow over that hill.	distincion;diphthong_ie_ue;sandhi;statement;negation	Ĕ>ie 'nieve' and 'creigo','tozal' (hill) per badia1950; negation frame per nagore_lain2001.
