id	sentence	ipa	gloss_en	features	notes
ast-x-oriental-011	Tres vacas pacen la yerba nel prao.	ˈtɾes ˈbakas paˈθen la ˈʝeɾba nel ˈpɾao	Three cows graze the grass in the meadow.	distincion;sandhi;statement;number	Eastern monophthong final -o 'prao' (vs western 'prau') per morala_egido2009; ⟨c⟩ [θ] 'pacen' and betacism 'vacas' [b] per garcia_arias2003.
ast-x-oriental-012	Llovía mucho cuando volvimos a casa.	ʎoˈbia ˈmutʃo ˈkwando boˈlbimos a ˈkasa	It rained a lot when we came home.	lateral_palatal;palatal_initial;sandhi;statement	Word-initial L->[ʎ] 'Llovía' per morala_egido2009; betacism 'volvimos' [b] per garcia_arias2003.
ast-x-oriental-013	La ḥariña ta nel saco del molín.	la haˈɾiɲa ˈta nel ˈsako del moˈlin	The flour is in the sack of the mill.	palatal_nasal;statement	Eastern F->aspiration ⟨ḥ⟩ [h] 'ḥariña' (< farina) — the f->h isogloss — per morala_egido2009; ⟨ñ⟩ [ɲ] 'ḥariña' and eastern -o 'saco' per garcia_arias2003.
ast-x-oriental-014	¿Ónde ta el camino pa la ilesia?	ˈɔnde ˈta el kaˈmino pa la iˈlesja	Where is the way to the church?	sandhi;question	Eastern final -o 'camino' per morala_egido2009; simplified 'ilesia' (< iglesia) per garcia_arias2003.
ast-x-oriental-015	El perru lladra tola nueche.	el ˈperu ˈʎadɾa ˈtola ˈnwetʃe	The dog barks all night.	lateral_palatal;palatal_initial;diphthong_ie_ue;rhotic;statement	Word-initial L->[ʎ] 'lladra' and tonic Ŏ>/ue/ 'nueche' per morala_egido2009; trill [r] 'perru' per garcia_arias2003.
ast-x-oriental-016	La ḥuente cuerre cerca del pueblo.	la ˈhwente ˈkwere ˈθeɾka del ˈpweblo	The spring runs near the village.	distincion;diphthong_ie_ue;rhotic;statement	Eastern F->aspiration ⟨ḥ⟩ [h] 'ḥuente' (< fonte, with tonic Ŏ>/ue/) — the f->h isogloss — per morala_egido2009; ⟨c⟩ [θ] 'cerca', trill [r] and eastern -o 'pueblo' per garcia_arias2003.
ast-x-oriental-017	Comimos fabes con chorizo.	koˈmimos ˈfaβes kon tʃoˈɾiθo	We ate beans with chorizo.	distincion;statement	F- retention 'fabes' and eastern -o 'chorizo' per morala_egido2009; ⟨z⟩ [θ] and ⟨ch⟩ [tʃ] 'chorizo' per garcia_arias2003.
ast-x-oriental-018	El ñeñu garra una flor.	el ˈɲeɲu ˈɡara una ˈfloɾ	The little boy grabs a flower.	palatal_nasal;palatal_initial;rhotic;sandhi;statement	Word-initial N->[ɲ] 'ñeñu' per morala_egido2009; word-initial trill [r] 'garra' per garcia_arias2003.
ast-x-oriental-019	Diez homes trabayan na tierra.	ˈdjeθ ˈomes tɾaβaˈʝan na ˈtjera	Ten men work the land.	distincion;diphthong_ie_ue;rhotic;statement;number	-LJ->[ʝ] 'trabayan' and tonic Ĕ>/ie/ 'Diez','tierra' per morala_egido2009; ⟨z⟩ [θ] 'Diez' and trill [r] 'tierra' per garcia_arias2003.
ast-x-oriental-020	La lluna rellumba sobre los teyaos.	la ˈʎuna reˈʎumba ˈsobɾe los teˈʝaos	The moon shines over the rooftops.	lateral_palatal;palatal_initial;rhotic;statement	Word-initial and -LL->[ʎ] 'lluna','rellumba' per morala_egido2009; -LJ->[ʝ] 'teyaos' and trill [r] per garcia_arias2003.
