id	sentence	ipa	gloss_en	features	notes
gl-011	O ano que vén hei viaxar a Compostela.	ˈo ˈano ˈke ˈbɛŋ ˈej bjaˈʃaɾ ˈa kompoˈstela	Next year I will travel to Compostela.	open_mid;velar_nasal;sandhi;statement	Open-mid [ɛ] under a velar coda 'vén' [bɛŋ] per regueira1996; ⟨x⟩ [ʃ] 'viaxar' per carballo_calero1979.
gl-012	Chámame cando chegues á casa.	ˈtʃamame ˈkando ˈtʃeɡes ˈa ˈkasa	Call me when you get home.	sandhi;imperative	Affricate ⟨ch⟩ [tʃ] 'chámame','chegues' per regueira1996; ⟨gu⟩ [ɡ] before front vowel 'chegues' per freixeiro_mato1998.
gl-013	Boas tardes, como che vai a vida?	ˈboas ˈtaɾdes ˈkomo ˈtʃe ˈbaj ˈa ˈbiða	Good afternoon, how is life treating you?	sandhi;question	Clitic ⟨ch⟩ [tʃ] 'che' (dative 2sg) per carballo_calero1979; hiatus 'vai a' per freixeiro_mato1998.
gl-014	Máis vale paxaro na man que cento voando.	ˈmais ˈbale paˈʃaɾo ˈna ˈmaŋ ˈke ˈθento ˈboando	A bird in the hand is worth two in the bush.	distincion;velar_nasal;sandhi;statement	⟨x⟩ [ʃ] 'paxaro' and distinción ⟨ce⟩ [θ] 'cento' per regueira1996; word-final velar [ŋ] 'man' and intervocalic -n- loss 'voando' (< voando) per freixeiro_mato1998.
gl-015	O can corre pola ribeira do río.	ˈo ˈkaŋ ˈkore ˈpola riˈβejɾa ˈdo ˈrio	The dog runs along the riverbank.	velar_nasal;rhotic;statement	Word-final velar [ŋ] 'can' per freixeiro_mato1998; trill/tap contrast ⟨rr⟩ [r] 'corre' and word-initial [r] 'río' vs tap [ɾ] 'ribeira' per regueira1996.
gl-016	A muller vella colle a agulla amarela.	ˈa muˈʎeɾ ˈbeʎa ˈkoʎe ˈa ˈaɡʎa amaˈɾela	The old woman picks up the yellow needle.	lateral_palatal;sandhi;statement	Palatal lateral ⟨ll⟩ [ʎ] 'muller','vella','colle','agulla' — Galician resists yeísmo and keeps the lateral per regueira1996; hiatus 'colle a agulla' per freixeiro_mato1998.
gl-017	O café da esquina é moi forte.	ˈo kaˈfɛ ˈda eˈskina ˈɛ ˈmoj ˈfoɾte	The coffee from the corner is very strong.	open_mid;sandhi;statement	Two open-mid [ɛ] nuclei 'café','é' witnessing the 7-vowel contrast per regueira1996; hiatus 'esquina é' per freixeiro_mato1998.
gl-018	A viña da montaña dá bo viño.	ˈa ˈbiɲa ˈda moˈntaɲa ˈda ˈbo ˈbiɲo	The vineyard on the mountain gives good wine.	palatal_nasal;statement	Palatal nasal ⟨ñ⟩ [ɲ] 'viña','montaña','viño' per carballo_calero1979; regional apocope 'bo' (< bon) per freixeiro_mato1998.
gl-019	Unha das mulleres colleu algunha flor.	ˈuŋa ˈdas muˈʎeɾes ˈkoʎew ˈalɡŋa ˈfloɾ	One of the women picked some flower.	lateral_palatal;velar_nasal;sandhi;statement	Velar nasal spelled ⟨nh⟩ [ŋ] 'unha','algunha' (the RAG grapheme for the phonemic velar nasal) per freixeiro_mato1998; palatal lateral ⟨ll⟩ [ʎ] 'mulleres','colleu' per regueira1996.
gl-020	A praza da catedral ten doce columnas de pedra.	ˈa ˈpɾaθa ˈda kateˈdɾal ˈteŋ ˈdoθe koˈlumnas ˈde ˈpedɾa	The cathedral square has twelve columns of stone.	distincion;velar_nasal;sandhi;statement;number	Distinción ⟨za⟩/⟨ce⟩ [θ] 'praza','doce' per regueira1996; word-final velar [ŋ] 'ten' per freixeiro_mato1998.
