id	sentence	ipa	gloss_en	features	notes
es-VE-x-llanero-011	La región de los llanos guarda garzas y chigüires.	la reˈhion de loh ˈʝanoh ˈɡwaɾda ˈɡaɾsah i tʃiˈɡwiɾeh	The plains region holds herons and capybaras.	seseo;yeismo;rhotic;sandhi	seseo: ⟨c/z⟩ merged to [s]; yeísmo: ⟨ll/y⟩ realised [ʝ] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-012	El perro corre detrás del ganado por el potrero.	el ˈpero ˈkore deˈtɾah del ɡaˈnaðo poɾ el poˈtɾeɾo	The dog runs after the cattle across the pasture.	rhotic;sandhi	alveolar trill [r] preserved — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-013	No quiero que llueva sobre los esteros hoy.	ˈno ˈkjeɾo ke ˈʝweβa ˈsobɾe loh eˈhteɾoh ˈoi	I don't want it to rain over the marshes today.	yeismo;diphthong_ie_ue;sandhi	yeísmo: ⟨ll/y⟩ realised [ʝ]; Romance rising diphthong ⟨ie/ue⟩ [je/we] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-014	Mi hermano vive lejos, cerca del río grande.	mi eˈɾmano ˈbiβe ˈlehoh ˈseɾka del ˈrio ˈɡɾande	My brother lives far away, near the big river.	seseo;rhotic	seseo: ⟨c/z⟩ merged to [s]; alveolar trill [r] preserved — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-015	La mujer prepara hallacas para la fiesta del pueblo.	la muˈheɾ pɾeˈpaɾa aˈʝakah paɾa la ˈfjehta del ˈpweblo	The woman makes hallacas for the town festival.	yeismo;diphthong_ie_ue	yeísmo: ⟨ll/y⟩ realised [ʝ]; Romance rising diphthong ⟨ie/ue⟩ [je/we] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-016	Dame un vaso de agua fría del tinajero, por favor.	ˈdame un ˈbaso de ˈaɣwa ˈfɾia del tinaˈheɾo poɾ faˈβoɾ	Give me a glass of cold water from the water jar, please.	sandhi	cross-word sandhi at a vowel/consonant junction — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-017	Aquellos árboles dan sombra al ganado cansado.	aˈkeʝoh ˈaɾboleh ˈdan ˈsombɾa al ɡaˈnaðo kaˈnsaðo	Those trees give shade to the tired cattle.	yeismo;sandhi	yeísmo: ⟨ll/y⟩ realised [ʝ] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-018	El viejo cuenta historias de vaqueros y tormentas.	el ˈbjeho ˈkwenta iˈhtoɾjah de baˈkeɾoh i toˈɾmentah	The old man tells stories of cowboys and storms.	diphthong_ie_ue;sandhi	Romance rising diphthong ⟨ie/ue⟩ [je/we] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-019	Las estrellas alumbran la sabana durante la noche.	lah eˈhtɾeʝah aˈlumbɾan la saˈβana duˈɾante la ˈnotʃe	The stars light up the savanna during the night.	yeismo;sandhi	yeísmo: ⟨ll/y⟩ realised [ʝ] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
es-VE-x-llanero-020	Buenos días, ¿cómo amaneció usted por el llano?	ˈbwenoh ˈdiah ˈkomo amaneˈsio uˈhteð poɾ el ˈʝano	Good morning, how did you wake up out on the plains?	seseo;yeismo;diphthong_ie_ue;sandhi	seseo: ⟨c/z⟩ merged to [s]; yeísmo: ⟨ll/y⟩ realised [ʝ] — pan-Latin-American seseo/yeísmo baseline modelled for this stub lect, coda /s/ retained [s] (highland/interior conservatism) per lipski1994.
