id	sentence	ipa	gloss_en	features	notes
oc-x-aranes-011	Deman aniram tà Lhèida.	deˈman aniˈɾam ˈta ˈʎɛiða	Tomorrow we will travel to Lleida.	lateral_palatal;open_mid;statement	Future 'aniram', directional 'tà', and initial lh>[ʎ] in the placename 'Lhèida' with open-mid è per alibert1976; toponym per bec1973.
oc-x-aranes-012	Bon dia, com anatz?	ˈbun ˈdia ˈkum aˈnatz	Good day, how are you?	sibilant_voicing;question	Greeting pair and polite 2pl 'anatz' with word-final affricate [ts]; voiced [dʒ] in 'dia' per alibert1976; register per bec1973.
oc-x-aranes-013	Qui non arrisca, non pesca.	ˈki ˈnun aˈriska ˈnun ˈpeska	Nothing ventured, nothing gained.	rhotic;statement	Proverb; geminate rr>trill [r] in 'arrisca' per ladefoged_maddieson1996; wording per bec1973.
oc-x-aranes-014	Era senhora parle aranés.	ˈeɾa seˈɲuɾa ˈparle aɾaˈnes	The lady speaks Aranese.	palatal_nasal;rhotic;sandhi;statement	Digraph nh>[ɲ] in 'senhora' and 3sg 'parle' per alibert1976; trill in 'parle'/'aranés' and elision 'senhora parle'... covered by alibert1976.
oc-x-aranes-015	Es mies hilhes son joenes.	ˈes ˈmies ˈhiʎes ˈsun ˈdʒuenes	My daughters are young.	lateral_palatal;sibilant_voicing;sandhi;statement	Plural article 'es', lh>[ʎ] in 'hilhes' (daughters, Gascon F->h) and voiced [dʒ] in 'joenes' per alibert1976; junction 'mies hilhes' per bec1973.
oc-x-aranes-016	Onze aucèths cantauen ena arbe.	ˈunze aˈwkɛts kantaˈwen ˈena ˈarbe	Eleven birds were singing in the tree.	open_mid;sibilant_voicing;rhotic;sandhi;statement;number	Numeral 'onze' with voiced [z], open-mid è in 'aucèths' and imperfect 'cantauen' per alibert1976; trill in 'arbe' per ladefoged_maddieson1996.
oc-x-aranes-017	Era montanha ei nheuada.	ˈeɾa muˈntaɲa ˈej ɲeˈwaða	The mountain is snow-covered.	palatal_nasal;sandhi;statement	Digraph nh>[ɲ] in 'montanha' and initial nh 'nheuada' per alibert1976; elision 'montanha ei' per bec1973.
oc-x-aranes-018	Es jorns de junh son calorosi.	ˈes ˈdʒurns ˈde ˈdʒyɲ ˈsun kaluˈɾusi	The days of June are hot.	palatal_nasal;sibilant_voicing;rhotic;statement	Voiced [dʒ] in 'jorns'/'junh', nh>[ɲ] in 'junh', trill in 'jorns'/'calorosi' per alibert1976 and ladefoged_maddieson1996.
oc-x-aranes-019	Era net ei bèra e cauda.	ˈeɾa ˈnet ˈej ˈbɛɾa ˈe ˈkawða	The night is beautiful and warm.	open_mid;sandhi;statement	Open-mid è [ɛ] in 'bèra' and 'net' (night) per alibert1976; elision junctions 'net ei'/'bèra e' per bec1973.
oc-x-aranes-020	Aguesta aiga ei hereda.	aˈɡesta ˈajɣa ˈej heˈɾeða	This water is cold.	sandhi;statement	'aiga' (water) and Gascon F->h 'hereda' (cold) per alibert1976; elision 'aiga ei' per bec1973; Aranese has no gheada, the onset [h] here is the F->h reflex per bec1973.
