id	sentence	ipa	gloss_en	features	notes
ca-011	Aquell noi jove treballa a la fàbrica.	əˈkɛʎ ˈnɔj ˈʒɔβə tɾəˈβaʎ ə lə ˈfaβɾikə	That young lad works at the factory.	lateral_palatal;open_mid;schwa;sibilant_voicing;sandhi	Palatal lateral ⟨ll⟩ [ʎ] 'aquell','treballa' and voiced prepalatal ⟨j⟩ [ʒ] 'jove' per wheeler2005; open-mid ⟨o⟩ [ˈʒɔβə] per recasens1996. Cross-word vowel contact per wheeler2005 §10.1: the final atonic [ə] of ⟨treballa⟩ elides before ⟨a⟩, giving [tɾəˈβaʎ ə].
ca-012	No crec que faci sol aquesta setmana.	ˈno ˈkɾɛk kə ˈfasi ˈsɔl əˈkɛstə sətˈmanə	I do not think it will be sunny this week.	open_mid;schwa	Open-mid ⟨o⟩ [ˈsɔl] and stressed [ˈkɾɛk] per recasens1996; atonic ⟨e/a⟩→[ə] 'que','aquesta','setmana' per wheeler2005.
ca-013	La muntanya és plena de neu enguany.	lə munˈtəɲ ˈes ˈplɛnə ðə ˈnɛw ənˈɡwaɲ	The mountain is full of snow this year.	palatal_nasal;open_mid;schwa;sandhi	Palatal nasal ⟨ny⟩ [ɲ] 'muntanya','enguany' and open-mid [ˈplɛnə],[ˈnɛw] per wheeler2005; atonic reduction 'la','de' per recasens1996. Cross-word vowel contact per wheeler2005 §10.1: the final atonic [ə] of ⟨muntanya⟩ elides before ⟨és⟩, giving [muˈntəɲ ˈes].
ca-014	Els nens petits juguen al pati de l'escola.	əlz ˈnɛns pəˈtidz ˈʒuɣən əl ˈpati ðə ləsˈkɔlə	The little children play in the schoolyard.	open_mid;schwa;sibilant_voicing;sandhi	Voiced prepalatal ⟨j⟩ [ʒ] 'juguen' and final ⟨ts⟩ voiced [dz] 'petits' before vowel (sandhi) per wheeler2005; atonic ⟨e/a⟩→[ə] and elision 'de l'escola' per recasens1996.
ca-015	Puja les escales i obre la finestra.	ˈpuʒə ləz əsˈkaləz j ˈɔβɾə lə fiˈnɛstɾə	Go up the stairs and open the window.	open_mid;schwa;sibilant_voicing;sandhi	Voiced prepalatal ⟨j⟩ [ʒ] 'puja' and open-mid [ˈɔβɾə],[fiˈnɛstɾə] per wheeler2005; final ⟨s⟩ voiced [z] before vowel 'les escales' (sandhi) per recasens1996.
ca-016	Quanta gent ha vingut a la festa?	ˈkwantə ˈʒen ˈa βinˈɡut ə lə ˈfɛstə	How many people have come to the party?	open_mid;schwa;sibilant_voicing	Voiced prepalatal ⟨g⟩ [ʒ] 'gent' and open-mid [ˈfɛstə] per wheeler2005; 'gent' is CLOSE [ˈʒen] — coda /nt/ is not one of Fabra's (1906) opening contexts (mascaro2009 §1) — and no longer carries this row's open_mid axis; final ⟨t⟩ deletion in the ⟨nt⟩ coda 'gent' per recasens1996.
ca-017	El pont de fusta travessa el torrent.	əl ˈpɔn də ˈfustə tɾəˈβɛs əl tuˈren	The wooden bridge crosses the stream.	open_mid;schwa;rhotic;sandhi	Trill ⟨rr⟩ [r] 'torrent' and open-mid [ˈpɔn],[tɾəˈβɛs] per recasens1996; final ⟨t⟩ deletion 'pont','torrent' per wheeler2005. Cross-word vowel contact per wheeler2005 §10.1: the final atonic [ə] of ⟨travessa⟩ elides before ⟨el⟩, giving [tɾəˈβɛs əl].
ca-018	Sento la pluja caure damunt les teulades.	ˈsentu lə ˈpluʒə ˈkawɾə ðəˈmun ləs təwˈlaðəs	I hear the rain falling on the roofs.	schwa;sibilant_voicing	Voiced prepalatal ⟨j⟩ [ʒ] 'pluja' with atonic final ⟨o⟩→[u] per recasens1996; atonic reduction 'damunt les teulades' per wheeler2005. 'Sento' is CLOSE [ˈsentu]: coda /nt/ is not one of Fabra's (1906) opening contexts for a stressed front mid vowel (mascaro2009 §1), so this row no longer exercises the open_mid axis and no longer claims to.
ca-019	Bon dia, com va la vida per aquí?	ˈbɔn ˈdiə kum ˈba lə ˈβiðə pər əˈki	Good morning, how is life around here?	open_mid;schwa;rhotic	Open-mid ⟨o⟩ [ˈbɔn],[ˈkɔm] and stressed hiatus 'dia' [ˈdiə] per recasens1996; ⟨v⟩ betacism to [β] 'vida' and tap 'per' per wheeler2005.
ca-020	La meva filla porta un vestit vermell.	lə ˈmeβə ˈfiʎə ˈpɔrtə wm bəsˈtid bərˈmɛʎ	My daughter is wearing a red dress.	lateral_palatal;open_mid;schwa;rhotic;sandhi	Palatal lateral ⟨ll⟩ [ʎ] 'filla' and ⟨ll⟩ [ʎ] 'vermell' with open-mid [bəˈrmɛʎ] per wheeler2005; atonic ⟨e⟩→[ə] 'meva','vestit' per recasens1996. Cross-word vowel contact per wheeler2005 §10.1: ⟨un⟩ glides to [wm] after the vowel-final ⟨porta⟩, the nasal assimilating to the following labial.
